"customer_id","date","rating","reviewText","imageCount","helpfulCount","nonHelpfulCount"
"14132733","1 декабря 2019, 15:14","1","Пришёл совсем не тот свитер, другая модель прошу не учитывать и не уменьшать процент выкупа",3,"5","0"
"1195220","26 ноября 2019, 11:16","5","Свитер очень тёплый и приятный к телу😊на размер 42-44 брала s, немного объмный, но мне нравится, брала розовый, со скидкой почти даром!",0,"1","0"
"17758104","25 ноября 2019, 21:38","5","Мне свитер очень понравился. Сидит отлично. К телу приятный!",0,"1","0"
"10781565","17 ноября 2019, 17:30","5","Очень мягкий, тяжёлый! Смотрится дорого, но мне показалось полнит в рукавах",0,"1","0"
"10112861","16 ноября 2019, 12:40","3","Тоненький, приятный к телу, но на фото был симпатичнее",1,"7","2"
"14894476","15 ноября 2019, 19:04","5","красивый цвет очень нежный , немного полнит , тёплый , качественный !",0,"1","0"
"4883988","14 ноября 2019, 19:13","5","Для тех, у кого нет аллергии на синтетику. Качество очень хорошее, форму держит",0,"1","0"
"17556756","6 ноября 2019, 18:20","5","Отличный свитер! Мягкий, тёплый и красиво выглядит. Планирую носить с завышенными джинсами, чуть подвернув.",1,"5","0"
"1507866","2 ноября 2019, 18:16","5","Свитер очень тёплый, мягкий. Носить одно удовольствие, для зимы самое то. Размер в размер. На рост 172 длина рукавов отличная.",0,"3","0"
"14554954","1 ноября 2019, 22:29","5","Хорошенький и пушистый)))) приятный к телу свитер. Думаю будет тёплым. Купила с удовольствием!",0,"3","0"
"15224525","1 ноября 2019, 6:45","5","Очень мягкий пушистый свитер, приятный к телу",0,"4","0"
"7814575","29 октября 2019, 12:14","5","Тёплый мягкий свитер. Все нравится",1,"8","2"
"7226597","20 октября 2019, 11:09","5","Свитер хороший, но отказ из-за того, что рукава короткие((. Подойдёт для девушек не высокого роста. На мои 176см - короткий.",0,"4","0"
"11329633","18 октября 2019, 19:45","5","Классный свитер. Аккуратно сидит на фигуре. Достаточно теплый.",0,"2","0"
"15425021","16 октября 2019, 13:27","5","На параметры 88-70-94 смотрится свободной. Тяжеловата,но очень мягкая. Милая вещь на зиму",0,"2","0"
"10843342","14 октября 2019, 14:44","2","НА обхват груди 108, ОТ 88, размер XL велик, но можно было бы оставить как оверсайз, если бы не рукав. Фото прилагаю. Рукав вшит с нарушениями всех норм антропометрии. Шов в пройме не тянется совсем, рукав пришит как носок в пройму. Если предположить, что плечо должно быть спущено, как у модели на фото, то горловина на шее натягивается, подмышками толстые складки образуются, если подтянуть шов к плечу, то получается узко. Может в размере 44-46 конструкция по-другому ложится, но мне никак вообще не понравилось. Сидит очень неуютно. К качеству претензий нет в плане пряжи, вязки",1,"9","0"
"16145395","14 октября 2019, 13:36","2","Кофточка норм, но с браком. Прошу не учитывать в % выкупа",2,"3","0"
"5904930","13 октября 2019, 4:35","5","Отличный свитер. Не скотался, после стирки остался в том же состоянии.",0,"7","0"
"8174630","10 октября 2019, 18:54","5","Очень тёплый",0,"0","1"
"14148527","7 октября 2019, 10:40","5","Тёплая, немного полнит но выглядит круто.",0,"2","0"
"10732648","6 октября 2019, 11:51","4","Цвет белый., мягкая очень понравилась. Брала на 46_48размер М подошла. См фото. Теплый",2,"8","0"
"14792654","2 октября 2019, 9:29","5","Хорошая, мягкая кофта. Немного оверсайз. Цвет приятный, соответствует картинке.",1,"12","0"
"19236498","26 сентября 2019, 14:20","5","Очень приятный свиторок, почему молочный только не понятно, он белый. К телу нежнейший, очень понравился. Для холодных дней, то, что нужно.",1,"9","0"
"9067507","24 сентября 2019, 20:23","4","Велик, отказ. Мягкий, приятный",1,"3","2"
"7094857","19 сентября 2019, 11:17","5","Брала на 52 xl, сидит немного свободно, приятный на ощупь, тёплый, немного колится.",0,"3","0"
"7107830","18 сентября 2019, 18:39","3","Видимо у всех разная степень чувствительности кожи, очень надеялась на то, что мне свитер покажется мягким, но он реально колется!!!Не взяла, т.к. тактильные ощущения для меня очень важны.",0,"2","1"
"20971532","10 сентября 2019, 9:31","5","Свитер👍 тёплый и приятный к телу",0,"4","0"
"13293288","12 сентября 2019, 14:26","5","Очень красивый , безумно мягкий , смотрится качественно !",0,"1","0"
"13776304","10 сентября 2019, 16:48","5","Очень тёплый, приятный",0,"1","0"
"6215922","31 августа 2019, 21:40","5","На размер 40 подошёл хs,очень понравилась,подходит ко всему.Спасибо!",0,"2","0"
"20166470","28 августа 2019, 14:37","4","Цвет небесный, а не бирюзовый) но кофта в целом красивая, приятная к телу) выглядит дорого)",1,"25","5"
"16855816","23 августа 2019, 22:12","5","Хорошая) по мягкости средняя) качество хорошее) сидит свободно)",1,"7","0"
"17336288","16 августа 2019, 20:51","5","Все очень хорошо, все подошло, я довольна",0,"1","0"
"15913261","15 августа 2019, 21:30","1","Колючий, бесформенный розовый мешок...",0,"6","2"
"13893599","13 августа 2019, 19:38","5","Уютный, красивый и починяй к телу!",0,"0","0"
"14784550","12 августа 2019, 12:31","5","Красивая и мягкая кофта, рекомендую",0,"1","0"
"5476805","31 июля 2019, 18:56","5","Свитер очень порадовал,приятный материал,цвет.",0,"0","0"
"5977402","28 июля 2019, 18:52","3","Размеру соответствует, но мне не очень понравилась, для меня неприятная к телу.",0,"1","2"
"19545653","21 июля 2019, 22:19","3","""Фишка"" данной модели - горловина. А она как раз и не отражена на фото модели. С таким типом горловины спущенные рукава смотрятся несуразно. Полнят. И не сказала бы, что нить мягкая. Слегка все-же покалывает. Отказ.",2,"21","8"
"15298850","18 июля 2019, 15:16","5","Очень крутая кофточка. Размер xs идеально сел на 42 российский размер, не висит и не в обтяг, то что надо. И ещё по очень приятной цене 1100руб. Спасибо магазину!",0,"4","0"
"5352952","24 декабря 2018, 20:29","5","Классный свитер,очень приятный,на 48-50,подошёл L",0,"3","2"
"11256071","18 июля 2019, 1:36","5","Четкая ваще",3,"21","13"
"11083298","13 июля 2019, 19:00","5","Замечательная кофточка. Мягкая, приятная к телу. Размер соответствует.",2,"15","0"
"18440555","13 июля 2019, 9:37","5","Мягкий , очень приятный к телу , достаточно плотный 👍🏽",0,"2","0"
"11813688","7 июля 2019, 16:45","5","Свитер вроде бы неплохой, но очень сильно смутила форма ворота. На рост 175 немного коротковат оказался.",1,"7","3"
"9311108","4 марта 2019, 12:31","5","Кофта красивая , приятный материал к телу. Заказывала размер хs, ношу 42 размер .села хорошо , но думаю размер s смотрелся бы как на модели на фото. По этому в следующий раз возьму по больше .Кофта была чуть чуть испачкана , но я все равно взяла .",2,"10","0"
"9714054","19 мая 2019, 14:32","5","Цвет нежно голубой! Это однозначно теперь моя самая любимая вещь! Он очень мягкий и комфортный! Брала на свой 42 размер М и свободно, не в обтяг! Село, как на модели! Я очень довольна!",0,"4","0"
"13680164","17 мая 2019, 17:22","5","Очень мягкий ,удобный и тёплый .Цвет и размер соответствует",0,"2","0"
"7227943","3 декабря 2018, 21:24","5","Свитер теплый. Красивый нежный розовый цвет. На рост 173 см и размер 44-46 М-ка под брюки (джинсы) смотрится круто. Как по мне соответствует размерной сетке.",0,"11","0"
"17086291","16 апреля 2019, 15:32","5","Классный свитер, мягкий и приятный к телу, цвет красивый, приглушенно розовый, на 48 размер сел отлично.",0,"0","0"
"5309840","13 апреля 2019, 7:17","5","Прекрасный, мягкий свитерок. Сидит свободно",0,"0","0"
"15388075","9 апреля 2019, 12:08","5","Очень красивая кофточка, подошла размер в размер. Цвет приятно голубой, посмотрим как в носке.",0,"1","0"
"7059337","9 апреля 2019, 6:39","4","Поддерживаю, она не такая уж и волосатая, поэтому отказ, да и цвет не такой голубой",0,"0","2"
"5061416","9 апреля 2019, 2:16","5","Свитер понравился, но пришел с грязным пятном внизу, поэтому отказ.",0,"0","0"
"6592450","8 апреля 2019, 13:19","5","Отличный свитер,мягкий и теплый. В размер идёт. На мой 44р взяла S.",2,"12","0"
"5371755","8 апреля 2019, 13:00","5","На ог96 об99 села хорошо пиятна к телу, взяла!",0,"0","0"
"12426848","5 апреля 2019, 11:55","5","Свитерок супер, мягкий, не колется, размер соответствует",0,"0","0"
"4739484","1 апреля 2019, 22:27","5","Размер и цвет соответствует. Приятный к телу: мягкий, пушистый. Посмотрим как будет после стирки.",0,"0","0"
"13365795","1 апреля 2019, 14:38","5","Классная кофта,не подошел размер.Перезакажу на размер поменьше.",0,"0","0"
"6439508","21 января 2019, 23:50","5","Влюбилась в него, мягкий, приятный к телу, классный, посмотрим как будет в носке и после стирки)",0,"1","0"
"4865715","20 марта 2019, 15:37","5","Качество хорошее, цвет приятный, мягкий. Вообщем хороший свитер. Просто модель не моя. Увеличивает на несколько размеров. У меня о. гр. 90, но превратилась в гром- бабу....",0,"0","1"
"6338417","18 марта 2019, 22:57","5","Свитер отличный! мягкий, теплый.Брала размер S",0,"0","0"
"1444703","16 марта 2019, 10:41","4","Мягкий свитер, мужу не понравилась горловина. Вообще такой фасон визуально сделал мои плечи ещё шире. Вернула. Цвет вообще очень красивый",0,"1","0"
"13237229","11 марта 2019, 21:04","5","Свитер, хороший, НО!!!! Люди! Идёте мерить вещь - мойтесь, пожалуйста, вонь пота жуткая!!! До тошноты, только поэтому отказ(((",0,"17","4"
"17472151","11 марта 2019, 17:41","5","Думала будет колоться, оказалось очень приятный и тёплый свитерок))",0,"2","2"
"13263481","3 марта 2019, 14:49","5","Свитер очень славный, мягкий, уютный, теплый, объемный! Обожаю такой вырез горловины, смотрится элегантно. На 48-й размер взяла xxl, мне в самый раз, смотрится достаточно свободно, но не оверсайз. Стирку пережил хорошо, при носке не осыпается. Взяла по очень приличной скидке. Спасибо,Wildberiess! Рекомендую!",0,"2","0"
"9955192","2 марта 2019, 20:48","5","Очень классный свитерок, приятный к телу и теплый! Размер S подошёл на мой 44-46, не короткий и не широкий, все как надо. Цвет нежно голубой, очень освежает. Пушистость добавляет некоторый объем, но с джинсами обтягивающими это даже +, попа кажется меньше Хочу ещё розовый... Не заметила, что сильно сыпется..",0,"1","0"
"2439543","28 февраля 2019, 14:05","5","Кофта замечательная, мягонькая, розовый цвет оч.красивый, а за 800р. прекраснее быть не может",0,"1","0"
"7692971","28 февраля 2019, 7:42","5","Свитер очень понравился, и цена на него столь же красива. Купила с удовольствием, спасибо WB за хорошие скидки.",0,"0","0"
"14654746","21 февраля 2019, 5:24","3","Кофта мягкая приятная, но с таким воротом мне не комфортно было ещё при примерке, низ из-за другой вязки на мне смотрелся странно, как будто жировая складка, тоже самое было и в розовом цвете. Отказ.",0,"0","0"
"15597453","20 февраля 2019, 5:02","5","Выглядит модно, цвет яркий, брала свой размер. Буду носить с джинсами и синей юбкой.",1,"6","2"
"5490680","19 февраля 2019, 9:37","5","Купила этот свитер с достаточно хорошей скидкой, что уже порадовало. Сидит так как надо, не колется, очень приятно телу при носке. После стирки не сел, не облез, качество просто супер (стирала уже более 3 раз!). Покупкой довольна.",0,"4","0"
"9078768","15 февраля 2019, 22:05","5","Очень хороший свитер. Идёт размер в размер, не короткий, мягкий, достаточно тёплый.",0,"1","0"
"15497106","15 февраля 2019, 11:27","5","Очень понравился свитер. Как по мне не большемерит. Всё по размеру. В общем, я очень рада. Спасибо за прекрасный свитер.",0,"0","0"
"12428032","11 февраля 2019, 19:54","4","Милый пушистик. Очень приятный в носке",0,"1","0"
"10821986","11 февраля 2019, 6:00","5","Мой самый любимый свитерок. Теплый, комфортный, сидит изумительно. С джинсами и брюками просто бомба, с юбкой не очень смотрится, но это может быть только на мне",0,"1","0"
"15986830","8 февраля 2019, 17:37","5","Теплый, объемный свитер. Очень приятный цвет. На мой 42 - сидит свободно. Качество хорошее, покупкой довольна!",2,"7","0"
"10282929","4 февраля 2019, 6:50","5","Свитер понравился, но на моей фигуре не смотрится и цвет бледноват для меня.Поэтому отказ.",1,"9","3"
"3692756","2 февраля 2019, 1:56","5","Мягкий,уютный,красивый,взяла с удовольствием.",0,"0","1"
"7022694","1 февраля 2019, 1:14","2","Разочарование века. Я его так ждала. А он....🙊 Короткий и широкий, рукава не ясные какие то. Несуразица в общем 🤷🏼‍♀️",1,"3","16"
"16227030","30 января 2019, 12:35","5","Свитер очень мягкий ,не колючий .Сидит отлично .На свой размер 44 заказала М",3,"16","1"
"13170420","29 января 2019, 17:15","5","Свитер красивый. Размер L подойдет на размер 50-52. Со своим 48 (ОГ 100, ОТ 80) утонула, но все равно оставила. Уж больно приятный к телу",0,"1","1"
"11074117","29 января 2019, 15:26","5","Визуально увеличивает в объемах, подойдёт я оооочень худеньких девушек без груди",0,"0","0"
"9974574","27 января 2019, 15:12","4","Свитер неплохой, красивый белоснежный цвет. Но короткий. На мой 175 только с высокими джинсами, а так не хочется. Плюс ткань не настолько приятная, хоть и пушистая, чувствуется небольшая колкость. И как-то он объёмнее делает сразу. М села хорошо на 92-70-94, размер в размер. Не взяла",2,"8","2"
"3191744","19 января 2019, 14:36","5","Кофта мягкая, цвет светло-розовый. Но большемерит. Рукава слишком длинные оказались. Жаль. Отказ",0,"0","0"
"15640643","14 января 2019, 19:52","5","Это такой страх Божий! Грязно-застиранно-ужастного вида. Ппц. Кажется этой вещью мыли пол. Воротник вообще непонятно как топорщится, мохрушки сошли с ума и торчат в разные стороны. В общем - шок.",0,"0","5"
"10824858","12 января 2019, 15:07","5","Свитер очень приличный мягкий по размеру подошёл на мой 48 L",0,"1","0"
"5940833","12 января 2019, 13:03","5","Свитер тёплый,уютный и нежный цвет!На размер 46 идеально М,хотя перед примеркой переживала что не взяла S (почитав предыдущие отзывы) и зря)Спасибо магазину!",0,"0","0"
"13348215","11 января 2019, 15:43","5","Очень клевый свитер;)",1,"16","2"
"6811552","10 января 2019, 18:45","4","Приятный к телу. Не подошёл фасон, в целом свитер хороший",0,"1","0"
"6233485","9 января 2019, 19:47","5","Отличный свитер! Оверсайз! Как мне показалось цвет темнее чем на фото, но в целом очень красивый!",0,"1","0"
"16513988","9 января 2019, 18:49","3","Качество класс.мягкий! Мне не очень понравилась горловина.сам по себе прикольный. советую",1,"3","1"
"4942305","8 января 2019, 11:29","4","В целом свитер неплохой. Но из-за ворсинок смотрится объемно очень",0,"0","0"
"17107612","7 января 2019, 19:17","5","Без комментариев",0,"1","11"
"7490993","7 января 2019, 17:10","5","Ношу с удовольствием. Спасибо WB за качественные вещи🤗",0,"0","0"
"8890830","6 января 2019, 18:44","5","Свитер, очень мягкий, приятный к телу, на рост 176 размер L, сел отлично. Цвет красивый, нежный.",0,"0","0"
"16543552","6 января 2019, 12:01","5","Свитер хороший, на рос 44 и рост 180 подошёл s , не короткий, тёплый. При стирке не деформировался.",1,"1","0"
"7213138","4 января 2019, 17:23","5","Заказала два размера, L и M, так вот на мой 75 D сел лучше размер L. Сам свитер длиннее и чуть свободнее чем M. Кто любит по плотнее то можно брать и меньшего размера. Качество очень приятное к телу, без майки, которую я к слову терпеть не могу, просто замечательно и тепло! Спасибо фирме и магазину!",0,"2","0"
"4328597","4 января 2019, 13:10","5","Очень большемерит. На 50 размер взяли М",0,"0","0"
"5888562","3 января 2019, 16:24","5","Свитер хороший,но лично меня не украшает,придает лишний объем, отказ",0,"0","1"
"6010635","3 января 2019, 1:47","5","Свитер понравился",0,"0","0"
"3989193","1 января 2019, 15:55","5","Свитер понравился, теплый, немного увеличивает обьем за счет ворса, размер соответствует.",0,"0","0"
"6136504","31 декабря 2018, 17:55","5","Дочке понравился. Плотный,соответствует картинке.Длина на 1.65 как раз.",0,"0","0"
"16926870","31 декабря 2018, 4:37","5","Оч.классная. На 174 рукава как раз. и длинна хорошо. Рекомендую.",0,"0","0"
"14714297","28 декабря 2018, 16:49","4","Вполне достойный свитер!Теплый и смотрится отлично!Соответствует размеру!",0,"0","0"
"3624547","28 декабря 2018, 15:40","5","Цвет красивый. Вязка плотная. Размерной сетке соответствует. Надеюсь будет теплым. Забрала, довольна, Wb спасибо.",0,"0","0"
"15309105","27 декабря 2018, 16:33","5","Отличный джемпер,мягкий. Я очень довольна покупкой и ценой.",0,"0","0"
"6489884","23 декабря 2018, 16:33","5","Свитер классный, стильный. Размер в размер.",0,"0","0"
"1505721","21 декабря 2018, 7:50","5","Красивая очень, качество приятное",0,"0","1"
"10059442","15 декабря 2018, 22:24","5","На 48р.сел как надо,отказ в пользу другого.",0,"1","1"
"8509202","8 декабря 2018, 1:01","5","Свитер действительно красивый,мягкий. Цвет яркий. Заказала несколько моделей и цветов,этот понравился больше всех. Розовый этой модели, очень бледный,думаю для смугленьких девушек. Размер М на 46 подошёл хорошо,думаю S тоже был бы нормально, просто поуже сидел бы. Кому что нравится пошире или по фигуре.",0,"2","0"
"2592252","7 декабря 2018, 14:42","5","Неплохой джемпера, но не впечатлил. К телу вроде приятный. Размер соответствует. Если взять на размер-два побольше, можно спустить на одно плечо: модель и ворот джемпера позволяет такие манипуляции.",0,"1","0"
"1229541","4 декабря 2018, 20:09","5","Свитер неплохой, приятный на ощупь, но добавляет толщины, особенно в области рук. Отказ",0,"1","0"
"9024050","3 декабря 2018, 18:31","5","Классный свитер,цвет в Реале темнее ,чем на фото.Не взяла, очень уж тёплый,прям толстый.",0,"1","0"
"822797","3 декабря 2018, 16:52","5","Свитер красивый. Цвет розовый очень нежный. Мои плечи не увеличивает (хотя они у меня не маленькие). На свой 42 как всегда взяла XS. Свитер не короткий, объемный, но ведь это свитер и он НЕ ДОЛЖЕН обтягивать вас. Очень приятно его носить, так как он очень мягкий и уютный и теплый)) Спасибо WB и Zarina.",0,"12","2"
"15210003","2 декабря 2018, 21:40","5","Свитер очень мягкий и приятный. Размер соответствует",0,"0","0"
"12024045","2 декабря 2018, 16:04","4","Тёплый, плотный )) на улице пока не пробовала ))розовый оставила, так как в отличии от голубого , не смотрится как будто я сняла его с бабушки 😂как сказал муж 🙈😘за 1300₽ очень не плохо )))",0,"1","3"
"10560890","1 декабря 2018, 12:35","5","Красивый, мягкий. Взяла. Цвет голубой супер. Но минус что короткий, хотела конечно длиннее. А так прям очень короткий. На рост 162 см. Брошь подобрала к нему. И супер конечно. Советую. Насчёт стирки не знаю, но стирать конечно только на руках. Взяла за 1160. Ворс хорошо смотрится. И модель объемная. На 75-66-92 xs хорошо. Больше конечно не берите. Теплый.",0,"0","0"
"11725305","1 декабря 2018, 9:21","3","Кофта прикольная, цвет как на картинке, но большемерит. Модель скроена так, что увеличивает плечи. Подойдет тем, у кого плечи узкие. Второй момент, что даже при примерке лезет бахрома, поэтому отказ.",0,"0","0"
"7352822","30 ноября 2018, 15:43","5","Свитер понравился, мягкий, не колется, теплый, розовый цвет не яркий. Достался за 1299.",0,"0","0"
"16043761","30 ноября 2018, 0:19","3","Я худая, но в этой кофте я превратилась в громбабу. Даже с огромной скидкой всего за 1200 отказ. И к телу не очень комфортная. Мерила без рубашки и проч. Хотя вроде состав неколючий.",0,"0","0"
"10739347","28 ноября 2018, 16:23","1","Заказала xs, а такое ощущение, что привезли XXL, как будто у бабушки балахон одолжила. Цвет грязно белый, ткань к телу мне была неприятна. Убедительная просьба проверить размерную сетку",0,"1","0"
"5610002","28 ноября 2018, 9:51","5","Влюбилась в этот свитер. Сидит и смотрится отлично. С джинсами на высокой талии так вообще 😍 И ничего не лезет) специально шерстинки прощупала , вроде все на месте. Посмотрим , как после стирки будет.",0,"7","1"
"10807762","28 ноября 2018, 9:10","5","Очень теплая и мягкая кофта) оверсайз, взяла самый маленький размер и он на мне свободно, ношу 42/44",0,"2","0"
"5356338","28 ноября 2018, 8:34","4","Оказался очень большим и обьемным.На рост 157 длинный",0,"3","1"
"5318603","27 ноября 2018, 20:49","5","Кофта просто зайка, такая мягкая, супер))) На 42р-р,взяла xs)))",0,"0","0"
"7500594","27 ноября 2018, 12:57","5","Мягкий, приятный к телу. Размер соответствует. брошь взяла отдельно",1,"16","6"
"4020792","27 ноября 2018, 12:11","5","Прелестный свитер, мягкий и тёплый, цвет как на фото, на 46 размер М, свободно оверсайз👍Смотрится роскошно!",0,"3","0"
"16189439","25 ноября 2018, 14:24","5","Шикарный свитер! Влюбилась сразу же) Качество на высоте. Сидит идеально, немного оверсайз. Как и хотела)",0,"1","1"
"5123101","24 ноября 2018, 9:52","3","Симпатичный, но сразу начал осыпаться. На модели смотрится лучше)",0,"8","0"
"12483163","19 ноября 2018, 15:43","5","XL на российский 50-52 очень хорошо. Теплый, пушистый, мягенький, не колючий.",0,"6","0"
"11714899","30 октября 2018, 8:34","5","Очень красивый голубой цвет! Вязка плотная, тёплый. Идёт размер в размер. Дочке понравился.",0,"2","1"
"11087413","28 октября 2018, 15:30","5","Мне очень понравился, смотрится хорошо)) размеру соответствует, всем советую!",0,"3","0"
"3972472","26 октября 2018, 12:28","5","На рос 40-42 подошёл XS . Мягкий , приятный , свободного кроя , не в обтяжку.",0,"9","1"
"3482522","25 октября 2018, 14:21","4","Симпатичный,размеру соответствует,но сама пряжа блестит",0,"2","0"
"9184251","23 октября 2018, 19:41","3","Смотрится очень объемно и несуразно, полнит. Но цвет хороший, как на фото.",0,"8","3"
"12352692","23 октября 2018, 13:04","3","Неприятен к телу, выглядит как поношенный бабушкин свитер, неопрятно и дёшево",0,"5","5"
"10581023","21 октября 2018, 20:20","5","Очень красивый голубой цвет! Вязка толстая, плотная, думаю будет очень тёплый. Идёт размер в размер.",0,"7","4"
